,snapshot_id,stress,Text,stress_level
480,12677361572409209396,1.5,"Jeff got KK's curtains up in her room. Most of her new clothes are hung up. Just gotta get some more hangers and I can hang up the rest and its ready for her when she comes up in two weeks. I cannot wait. Her room looks so good with the curtains up. Now we still need curtains for Jeffrey's room and ours, but since KKs room is at the front of the house, that one was a priority. Damn, curtains are expensive!.",Low
481,12677361572409209396,1.5,"Pool is almost full. Its smaller than I pictured it. I guess I don't do well with measurements in my head, BUT its perfect for the kids, and for me to float in it on a hot afternoon so there's that......We still plan on going to Lake Michigan a few times this summer so we can get real swimming in there lol.",Low
482,12677361572409209396,1.5,"My cousin from Illinois, Michelle Johnson, is in the hospital, on a ventilator. She had to have surgery and had a heart attack on the table. Please keep her and her family in your thoughts.",Low
483,12677361572409209396,1.5,Jeffreys suit for wedding.,Low
484,12677361572409209396,1.5,"Scored a few good deals at the yard sales.....still looking for a couple things for the kids, but nothing that is a necessity. They have plenty of clothes now, and plenty of things to do this summer, so I am happy. Can't wait till next weekend to see Makayla.....I miss her tons.",Low
485,12677361572409209396,1.5,Putting up the pool,Low
486,12677361572409209396,1.0,My back is killing me. Wish I had some muscle relaxers.....I got an appt with a chiropractor next Monday.....,Low
487,12677361572409209396,1.0,I keep having back spasms. They SUCK!,Low
488,12677361572409209396,1.0,I am totally gonna figure out how to do these for the wedding reception!,Low
489,12677361572409209396,1.0,"Jeff is in Missouri, and about an hour from his moms house. I can't for him to get back home with KK. I've missed her so much...I've always loved kids, but I can't believe how quickly I fell in love with these two kids. I read a quote the other day that sums it up...Being a Step Mom means they grew inside my heart, not my tummy.",Low
490,12677361572409209396,1.0,My sweetie is on his way back to South Bend with the kids!!!! They won't be back till super early Sunday I think....,Low
491,12677361572409209396,4.0,"Today was Jeffrey's last day of 4th grade!!! Next year he will be going to McKinley, which is closer to home and much easier for us....and they don't have a dress code, so gotta stock up on jeans and nice shirts for him to wear.....garage sales, here I come!",High
492,12677361572409209396,4.0,"Jeffreys first and last day of 4th grade....Success Academy of South Bend, Ms. Huber's class.",High
493,12677361572409209396,4.0,I'm not ready to go back to work tomorrow. My back is still killing me and I wanna spend time with KK darnit.,High
494,12677361572409209396,4.0,These back spasms are the WORST! They come out of nowhere and hurt like a bitch. ugh.,High
495,12677361572409209396,4.0,"Well broke down and went to Med Point for my back. Its just a muscle strain. Muscle relaxers and rest is what the dr ordered. He actually offered to take me off work for a few days. Um nope, can't do that. I hate that I had to miss part of today. I told Jeff, this SUCKS! its like one thing after another with me and I am so sick of either not feeling good or being in pain. I get my diabetes under control, and then my back goes out on me. At least it wasn't all at one time I guess.....blah!!!",High
496,12677361572409209396,4.0,Ugh. Muscle relaxer wearing off. Took another one. I was enjoying not being in pain! Bed soon....the rain and pills are making me sleepy lol....,High
497,12677361572409209396,4.0,"Love my new neighborhood, now that I am meeting people, but boy do I miss Wanda and Jasmine, and all the others from Marks Street.",High
498,12677361572409209396,4.0,"Took the kids to see my mom and dad, and my grandma today. Everyone was so excited to see each other....I love that my family loves and accepts the kids as much as I do. KK now has all my barbies lol. Got the rest of them out of storage for her today. I am missing one box of barbie clothes my grandma made though. I like seeing the barbies played with again.",High
499,12677361572409209396,4.0,"I'm sad. Witch Wood in Elkhart, where I have a lot of my product, is closing down.",High
500,12677361572409209396,4.0,Kks guinea pigs. Adopted from Heartland Small Animal Rescue. Einstein and Curious George.,High
501,12677361572409209396,1.5,"I'm broke guys! This wedding and Jeffreys birthday party is killing me. Anyone wanna buy dream catchers, decals, time out chairs, chalkboard tables or a used MK purse?? I take credit and paypal!!!",Low
502,12677361572409209396,1.5,I dated this guy a few years ago. Ended up being a jackass and we ended things fairly quickly....I just found out he died of a brain hemmorage in April.....,Low
503,12677361572409209396,1.5,Mom said I sent the wedding invitations out too early and everyone will forget about it. Should I send out a cute postcard reminder at beginning of July??,Low
504,12677361572409209396,1.5,One whole year since we lost her. I love and miss you so much Aunt Nan.,Low
505,12677361572409209396,2.0,"My stress levels are slowly dropping. I want to thank everyone thats so willing to help out with the reception and stuff. My sis Brandi Brockwell for doing the decorating. My sis Amanda Mae McClanahan for doing the bridal shower and photography, my future in laws Sheryl Johnson, Nesa Leatherwood for offering to help with the reception, my wonderful Aunt Terrie Prater and dear friend Erin Bumgardner for offering to help as well, and Manseil Washburn for doing the dj'ing.  Its hard for me to ask for help, and I am so grateful to all of you for being so willing to help me and my mommy out. Shes not happy that shes gonna be laid up for the wedding, but I know she feels better knowing that everyone is so willing to help. I know I do. Maybe I can get some sleep tonight knowing that everything will work out! LOL.",Low
506,12677361572409209396,2.0,"So, I am going to need some help the day of the wedding. My mom has to have another knee surgery so she won't be able to get around. I am gonna need someone to go the reception area after the wedding to start setting stuff up. I am thinking we can drop most of the stuff off before the weddign and get most of the decorating done, but the food cant go out early...and I need someone to run to martins to pick up the chicken as well. Its not going to be a complicated set up. I am not getting anything fancy, but I just need someone reliable to help me so its one less stress on me. I am starting to get seriously stressed out. Not wedding jitters, just normal stress before such a big event. Can anyone help me out with this??",Low
507,12677361572409209396,2.0,"There was a mistake on my check, that would have benfitted me. But my momma didn't raise no thief or cheat so I told work. Figure out tomorrow what I gotta give back. Wish I could keep it, but oh well!",Low
508,12677361572409209396,2.0,"Right. I let them know, but the lady that can fix it is off today. She saw my email and let me know she would fix it. I haven't touched that money. Just my regular paycheck amount....",Low
509,12677361572409209396,2.0,Are you coming to the wedding?,Low
510,12677361572409209396,1.6666666666666667,"Home from my bridal shower. It was WONDERFUL! It was a beautiful day and I spent it with the beautiful people in my life. Mandii and Annette took the pics, so I am sure they will be uploaded soon. I was too busy to really take any. Thank you to everyone that came out and celebrated my day with me. I wish my future mother and sister in law could have attended, but Missouri is a long way away lol.  A wee bit more than a month and I will be Mrs. Johnson!",Low
511,12677361572409209396,1.6666666666666667,"Back starting hurting again. It was all better, I thought, so I started doing stuff again and I think I overdid it.",Low
512,12677361572409209396,1.6666666666666667,"When I get married next month, my last name will be Johnson. That is my maternal grandmothers maiden name......kinda cool! I was going to hyphenate it, but McClanahan-Johnson is just toooooo long lol.",Low
513,12677361572409209396,1.6666666666666667,Anthem and St Joe hospital could not come to an agreement so now I have to find a new freaking doctor. I am so pissed! I LIKE my doctor!!,Low
514,12677361572409209396,1.6666666666666667,I got wait listed for Art beat! Im a repeat vendor! What the hell.,Low
515,12677361572409209396,1.6666666666666667,Ordered my shoes for the wedding. Just need to get the kids shoes...and waiting on the last flower girl dress.....,Low
516,12677361572409209396,1.6666666666666667,My grandma cross stitched this for my grandpa on their 50th wedding anniversary. They were married 71 years when he passed away last march. She Gave it to me today. I cried when i opened it. It means the world to me.,Low
517,12677361572409209396,1.0,What all do Jeff and I need to do to get our marriage license? I heard they are good for 30 days so I need to wail till next week to get it. I am assuming the county/city building isn't open on weekends??,Low
518,12677361572409209396,1.0,"I planned an updo for my hairstyle for my wedding end of July, but my hair is not growing fast enough. I need hairstyle ideas for thin hair. I will also be wearing a tiara.",Low
519,12677361572409209396,1.0,"I am tired of my back and arm hurting all the time. I finally get my sugar under control and now I have a back strain and 'golfers'"" elbow. Seriously?? I want to enjoy the summer. I want to have fun with the kids in the pool and work in the yard with KK and take the dogs for a walk. Its all I can manage to get through the work day and make dinner. I know I will get better, but its frustrating.""",Low
520,12677361572409209396,1.0,We want to transfer Jeffrey from Success Academy to McKinley. Do we take the paperwork to the school or to school city??,Low
521,12677361572409209396,1.0,Do any of my friends getting married need gold colored flower petals for their ceremony? I have a bunch I don't need. I Got carried away when I bought them.,Low
522,12677361572409209396,1.0,These will bw center pieces for the reception. I am going to put a few stones in bottom of them though...,Low
523,12677361572409209396,1.0,Can't sleep. Wedding stuff on my mind.....,Low
524,12677361572409209396,1.0,"They are all going to wear a different dress, but its this shade.",Low
534,12714952603167396839,1.0,"Talk about fun!! Something I thought I would never do, now I may have to get certified!!  😊",Low
535,12714952603167396839,1.0,"Hilo, HI on the big island. Amazing landscape!!",Low
536,12714952603167396839,1.0,"Room with a view, the views were magnificent!",Low
537,12714952603167396839,1.0,Miguel in Hawaii,Low
541,12840161237957324034,2.0,"One week from today will be my first visit, with my husband, to the country where I was born - South Korea! . Two weeks from yesterday will be when I am reunited & meet my birth family for the first time (ever)! . (Ahhhh!)  💜👯💜",Low
544,12840161237957324034,1.6,Traditional Hanouk in Andong - excited for our stay here during the next two nights. Serenity & Peace.,Low
545,12840161237957324034,1.6,"This place will never leave my memories, this will forever be “my spot” in South Korea 😍",Low
546,12840161237957324034,1.6,"Today is THE day and primary reason for our trip to South Korea. We are about to enjoy breakfast in our Hanouk, then we journey off to Changwon for the reunion with my birth family at their home! One full week of our first of many memories to be made together 😍",Low
547,12840161237957324034,1.6,"Yesterday was pretty amazing, minus the car accident we were in before meeting my family (we are ok, just very sore). This is a photo we took after lunch at my birth parents persimmon farm. I learned many things about my family, their history, how savvy they are in business, life growing up, how they fell in love, so much - they are also very well respected in the community. This photo only has my birth parents and one siblings family as my other siblings were finishing up work for the day. Today we all leave together for Jeju Island. I feel like I am the luckiest girl, not only did I learn that my reunion was VERY unique as an adoptee from South Korea, but my family is really special. They are beautiful inside and out, the kindest, very loving, and also have a really great sense of humor!",Low
548,12840161237957324034,1.6,When we arrived to Jeju Island last Friday.,Low
549,12840161237957324034,1.6,"Hi friends and family...if you need to text, call or reach us in anyway without getting charged international fees..... Please download the app “Kakao”! We can do free phone calls and text messaging anytime this way.",Low
550,12840161237957324034,1.6,Our home for the next two nights 😍,Low
551,12840161237957324034,1.6,"This is whole family, minus two brother in laws who were unable to make the trip for work.",Low
552,12840161237957324034,1.6,Sisters Reunited @ one of the few waterfalls that fall directly into the ocean,Low
553,12840161237957324034,1.6,"💜 Birth Siblings, in order left to right (tired from all the fun and travel from Jeju Island).",Low
554,12840161237957324034,1.5,Busan City lights,Low
555,12840161237957324034,1.5,Jeju Island,Low
556,12840161237957324034,1.5,We just said our “until next time” goodbyes. It was a visit that cannot be explained in words. I am so lucky to have more family now in South Korea. This is a picture of kimbap that my brother made for us as our last meal with the family. It was a special dish and gesture of love. 💜,Low
557,12840161237957324034,1.5,Jeju Island 💜,Low
558,12840161237957324034,1.5,"Just before we left Busan, we were lucky enough to see the start of the Cherry Blossoms! 🌸",Low
559,12840161237957324034,1.5,Things learned: Masks are cool (fighting off the fine allergy dust)! Last market stop for some shopping. Now we head to the airport for the long trek home. Such an amazing trip and many memories were made. I love my extended family here in Korea. I already miss them so much and can’t wait to see them again. Until next time South Korea.....! ✌🏻💝✌🏻,Low
560,12840161237957324034,1.5,The beach here is amazing...no filter,Low
564,12870395895502894727,1.4,TFW you’re at an academic conference and more than two sig figs are on the paper slides for no good reason whatsoever #eppsensestingling #orjustextendedqualsptsd,Low
565,12874079465127791547,1.0,"Turns out I really like attending golf tournaments....it helps to have beautiful views, amazing sunsets, and an unlimited hospitality suite 😍 #ussenioropen #thebroadmoor",Low
566,12874079465127791547,1.5,"Our wedding day, beautifully captured by Jamie Lied! #helockedatraut",Low
567,12893446853201738411,1.25,"I am participating in a study through Notre Dame regarding my daily habits, exercise, work performance, and social media use. I'll be wearing a fitness tracker for the next year. It's the second day, pretty interesting so far, but also kind of a kick in the ass; I need more exercise!",Low
568,12893446853201738411,1.0,"Today we bought furniture and a TV! 2 years without a living room, can't wait for the furniture delivery.",Low
570,12960881155612075364,1.6666666666666667,"This conference was EPIC!!!! It was amazing to hear from a pastor I listen to A LOT, Craig Groschel but honestly John Gray brought down the house again. . . . . Twice. Everything about this conference was on point.",Low
572,12971652107468080963,2.0,Enjoyed spending the day with Anthony and his class! We made it to the top of Green Mountain!!!,Low
576,12978620280214771194,2.0,"Eff Raytown, I'm moving.",Low
577,12994028865111584912,2.0,It's gonna be a party!!!!  #lekileaks #leroyandkiki #theydonthaveahashtagyet #hellmans #tampa #weddingbells,Low
578,12994028865111584912,2.0,It's happening #abrahams4ever #titertiestheknot #wedding #leroyandkiki #tampa #florida #groomsmen,Low
579,13094498676145090523,1.5,"A little after the fact, but for any family or friends who were curious about how I did it I wrote a little piece about how I proposed to Kass :).",Low
580,13099943977610731220,1.4285714285714286,One of my most favorite vacations!  Caught my 1st Sailfish on this one.,Low
581,13145333240889291264,2.0,"This has been an awesome first project to help bring to market on the Garmin Marine Team. If you fish you need to check out LiveScope, it's a game changer!",Low
585,13181116832082595174,1.3333333333333333,"We just left Michael at college and I am so happy and excited for him but will miss him so much!   As we drove away and transitioned to a new stage in our lives, I had to remind myself to not be sad for the transition but that this is what it’s all about, and that I always love the stage we’re in the best!  . This isn’t the end, just another beginning.",Low
589,13249647788348167634,1.4285714285714286,Road trip fill up,Low
590,13249647788348167634,1.4285714285714286,If you don''t go to the water park at Cedar Point and visit the adult swim up bar then you''re missing out.. Also Thomas the bartender is a rock star!,Low
591,13249647788348167634,1.1428571428571428,Kye & Paris reservations ✔️,Low
592,13270070248030061711,1.2857142857142858,"Last week I had the privilege of meeting Min Kao, the co-founder of Garmin. He couldn't have been a nicer guy. I am happy to work for a company he help start. (Fun fact, Garmin got its name from the two founders, Gary Burrell and Min Kao)",Low
593,13270070248030061711,1.0,"Today was one of the hardest day I've had in a while. A good friend of mine laid his wife to rest today.  It was really hard to see his 3 beautiful daughters say good bye to their mom. She was taken way too soon, and I pray that God watches over them during this tuff time.",Low
595,13312323589784136826,1.5,"We enjoyed an Amazing adventure of railroading and appreciating travel from a bygone era. This railroad was built in 1881 and our train was powered by a locomotive steam engine. The geography was beautiful from sagebrush meadows in Antonio, CO through rocky gorges to pine and aspen filled mountains in Chama, NM. We crossed the CO-NM border 11 times and the rare places we saw people they stopped to wave. A fun adventure shared w family!",Low
596,13312323589784136826,1.0,Ahoy matey! Today we set sail for the Exuma Islands aboard a beautiful catamaran with fabulous cousins and Captain Vincent Coates.,Low
597,13312323589784136826,1.0,We’re off to a good start for this Bahamas vacation- just hoping for less rain more sun!,Low
598,13312323589784136826,1.0,Ahh....now we’re on island time!,Low
599,13312323589784136826,1.0,Well our first day came w a kitten rescue. Kitty got hit by a bike n can’t walk well but he’s being cared for by Shannon Kenny and Morgen Coleman aboard our boat - just for tonight they say.,Low
600,13312323589784136826,1.2857142857142858,"As a Jimmy Buffet fan, I was delighted to find Margaritaville - Cheeseburgers in Paradise Island!",Low
601,13312323589784136826,1.8333333333333333,"My kinda town, Chicago is!! Getting my fill of culture and remembering my days as a city girl. Fun w Kelly Kita!",Low
602,13312323589784136826,1.4285714285714286,Chicago is my kind of people - like Diane Leonard Grayczyk and Lynda Houston! Great day at Millennium park and Art Institute.,Low
603,13312323589784136826,1.4285714285714286,Fabulous Finale seeing friends and family in Chicago.,Low
605,13339207273792338820,1.0,We made it!!. There''s still snow up here..,Low
609,13370808519384713343,1.5714285714285714,"We would like to introduce another new member of the McCauley/Schiller family, Pita.  Pita is an almost 15-year-old lab/shar pei mix. She loves humans, has settled in with Wobbles and Katie, and she enjoys hoarding toys. She is very inquisitive and enjoys following the scent trails of rabbits and other critter visitors in the yard. . Happy early birthday, Pita.  We hope you enjoy your new home!",Low
610,13414464449913705666,2.0,Maylina Deleon 8th grade graduation!,Low
611,13414464449913705666,2.0,This is me today! Chicago bound for Cubs game and all day drinking 😉😉😉,Low
612,13446051648229700946,1.2857142857142858,The beginning of a beautiful friendship. Miss you tots.,Low
613,13468279759395539791,1.8333333333333333,"Rough morning, got up early cranky teething. You didn't seem happy, got mad when I had to put his legs down and put the diaper on.",Low
614,13479257413590616489,1.3333333333333333,"Ran the Garmin Marathon 10k and apparently won my age group (it pays to get old).  Great event, really proud of the group I work with.",Low
615,13491403714608340181,2.0,Anniversary dinner ❤️,Low
616,13491403714608340181,2.0,Finally made it by the pool to check on Johnna,Low
617,13491403714608340181,2.0,Anniversary Hula Pie!,Low
618,13491403714608340181,2.0,View from our room,Low
619,13491403714608340181,2.0,View from the pool,Low
620,13491403714608340181,2.0,View from the lounge,Low
621,13491403714608340181,2.0,View from our room this morning. Thank you God for the beautiful day!,Low
622,13491403714608340181,2.0,Sunset on our last night,Low
623,13491403714608340181,2.0,Bye San Diego!  It was fun!,Low
624,13491403714608340181,1.3333333333333333,For my 30th stay (that is 30th stay not 30th night) the Arctic Club bought me dinner in the hotel restaurant!  Thank you Arctic Club!,Low
625,13491403714608340181,1.3333333333333333,Very nice Business Class seat!  My first International trip alone. Where’s Johnna when I need her?!,Low
626,13491403714608340181,1.3333333333333333,BA Business Class not quite as nice as AA Business Class,Low
627,13491403714608340181,1.2,View from the hotel,Low
628,13491403714608340181,1.2,I might be sleep deprived or maybe I’m just juvenile but doesn’t the toilet flusher in the hotel look like a little silver butt?,Low
629,13491403714608340181,1.2,Goodbye Westin Mindspace!  Thanks for a great stay!,Low
630,13491403714608340181,1.2,Starting my journey home!,Low
631,13491403714608340181,1.2,If you are only going to have one meal in the UK it might as well be fish and chips!,Low
632,13491403714608340181,1.2,Starting my last leg home!  This is by far my favorite lounge in the world. The food is so good here!,Low
633,13491403714608340181,1.2,In the plane!  One step closer to home!,Low
634,13491403714608340181,1.2,Somewhere over the pond and over the clouds on my way home!,Low
635,13491403714608340181,1.2,Clouds are cool!  And I’m home!,Low
636,13491403714608340181,1.4285714285714286,View from my desk in the new building,Low
637,13491403714608340181,1.2857142857142858,Beautiful sunset on the pool deck!,Low
638,13491403714608340181,1.0,See you up close in a few weeks Mt. Rainier!,Low
639,13491403714608340181,1.0,Sunset at the airport,Low
640,13491403714608340181,1.5,Today Hannah is getting married!,Low
641,13491403714608340181,1.5,Rehearsal Dinner!,Low
642,13491403714608340181,1.5,Pictures before the wedding,Low
643,13491403714608340181,1.5,Kira as a bridesmaid. Beautiful! ❤️,Low
644,13491403714608340181,1.5,Post wedding pictures before the reception,Low
645,13491403714608340181,1.5,Wedding reception dinner,Low
646,13491403714608340181,1.5,Post wedding brunch,Low
652,13538724873795897684,2.0,"Charleston never fails me. So thankful for a weekend spent with friends and for getting to meet my new goddaughter and see my godson. Note to self: go to Charleston more often. @ Charleston, South Carolina",Low
654,13543308681200334026,1.5714285714285714,"Emily off to NYC, Allison at PineCove. Is this what an empty nest feels like?",Low
655,13543308681200334026,1.5714285714285714,Early dinner with mom and dad while everyone else is away.,Low
659,13543308681200334026,1.5,Beautiful Jamaican sunrise today,Low
660,13543308681200334026,1.5,"Saddened by the state of the reefs and wildlife here in Jamaica. Lack of conservation and over fishing has taken a tremendous toll, at least on the reefs over by Ocho Rios. They are taking measures, but will take considerable time for improvement.",Low
661,13543308681200334026,1.5,"11,037,600 minutes of wedded bliss. Thank you Caroline Morse Blackwell for the past 21 years. Looking forward to many more, cannot imagine life without you. Happy Anniversary. Love you.",Low
671,13543308681200334026,2.0,"Mission Beach, San Diego, CA",Low
672,13543308681200334026,2.0,Off to San Diego for an awesome family gathering to celebrate my grandmother’s 100th birthday.,Low
673,13543308681200334026,2.0,"Back to Cali. This time, all business.",Low
674,13543308681200334026,2.0,All good things must come to an end. Great time with family this week.,Low
677,13562108969902129474,1.5,It''s back...Yoga on the Farm :)   Next Wednesday - September 19.  Register here....,Low
681,13637401405284044305,1.1428571428571428,Senior prom! Jackson Anton,Low
682,13637401405284044305,2.0,Went to my first hootenanny last night! Raising River Band was fantastic!,Low
688,13696522505300653400,4.0,It is with a heavy heart that I share with my HHS classmates the loss of Brent Latham.,High
689,13721933279774980118,2.0,"#chicagothistime #friends #vacationmode #chicagoriverfront #fundaysunday😎 @ Chicago, Illinois",Low
